loan_id,account_id,date,amount,duration,payments,status,year,avg_balance,min_balance,max_balance,total_transactions,avg_transaction_amount,total_credits,total_withdrawals,credit_withdrawal_ratio,client_id,age,gender,avg_salary,unemployment_rate,has_card,default
6076,5269,1997-02-02,117420,60,1957,C,1997,30041.308018867923,500.0,68584.8,212,6102.08962264151,62,150,0.41333333333333333,6366,60,Male,8208,1.8899999856948853,0,0
6077,5270,1993-11-22,79608,24,3317,A,1993,65645.67195652174,800.0,136654.9,460,15057.176086956522,148,312,0.47435897435897434,6367,56,Male,8254,2.7899999618530273,0,0
6078,5283,1998-09-09,170832,48,3559,C,1998,70839.52637362637,700.0,141461.5,91,15842.406593406593,31,60,0.5166666666666667,6383,56,Male,9045,3.130000114440918,0,0
6083,5305,1998-03-31,240528,48,5011,C,1998,38865.9843537415,600.0,86334.9,147,11849.972789115645,56,91,0.6153846153846154,6408,70,Male,9538,1.5099999904632568,0,0
6087,5313,1994-02-27,300660,60,5011,C,1994,49151.55216666667,800.0,135576.6,600,8261.516666666666,180,420,0.42857142857142855,6417,76,Male,9317,6.489999771118164,0,0
6088,5317,1997-03-07,90180,36,2505,C,1997,29422.36225165563,200.0,52787.4,151,5657.390728476821,54,97,0.5567010309278351,6422,66,Male,8594,1.6200000047683716,0,0
6095,5358,1997-01-24,68340,60,1139,C,1997,50107.38421052631,500.0,77350.7,266,8431.206766917294,87,179,0.4860335195530726,6469,73,Male,9753,4.639999866485596,0,0
6097,5362,1997-08-21,202848,48,4226,C,1997,29787.602631578946,800.0,82957.9,190,8212.294736842105,61,129,0.4728682170542636,6473,86,Female,8369,4.730000019073486,0,0
6103,5385,1994-04-07,149340,60,2489,C,1994,35017.519483568074,500.0,63866.8,426,5508.476525821597,153,273,0.5604395604395604,6499,63,Male,8254,2.7899999618530273,0,0
6104,5395,1997-09-05,158184,36,4394,C,1997,52780.72474226804,400.0,140530.3,194,9132.37113402062,75,119,0.6302521008403361,6511,73,Male,9538,1.5099999904632568,0,0
6109,5422,1996-06-03,368880,60,6148,C,1996,50491.74863731657,1100.0,154699.1,477,9765.859538784067,138,339,0.40707964601769914,6544,52,Male,8512,3.509999990463257,0,0
6111,5428,1993-09-24,174744,24,7281,B,1993,44555.14339207049,-3564.4,151179.8,454,10127.376651982378,164,290,0.5655172413793104,6551,78,Female,8991,1.3899999856948853,0,1
6112,5442,1994-06-17,174744,24,7281,B,1994,30285.70265654649,-6830.6,123221.8,527,8176.453510436432,158,369,0.4281842818428184,6567,48,Female,9307,3.8499999046325684,1,1
6113,5445,1997-10-01,78696,36,2186,C,1997,37852.9847368421,1000.0,56765.7,190,3325.6736842105265,51,139,0.3669064748201439,6571,55,Female,8994,3.799999952316284,0,0
6118,5477,1997-10-04,349392,48,7279,C,1997,67890.40179856114,900.0,151613.5,278,12919.75179856115,108,170,0.6352941176470588,6610,72,Male,8720,3.7300000190734863,1,0
6120,5481,1994-09-11,209184,48,4358,A,1994,56346.784039900245,1000.0,119382.6,401,12479.284289276808,131,270,0.48518518518518516,6616,73,Male,12541,0.28999999165534973,0,0
6130,5541,1996-07-18,32640,48,680,C,1996,34711.34590643275,300.0,64920.7,342,2577.5058479532163,118,224,0.5267857142857143,6691,84,Male,9425,1.7200000286102295,0,0
6136,5572,1998-04-19,140880,60,2348,C,1998,41348.16739130435,800.0,122247.8,92,9516.58695652174,35,57,0.6140350877192983,6729,69,Male,9045,3.130000114440918,0,0
6137,5574,1996-04-10,44628,12,3719,A,1996,60035.839841688656,900.0,133875.4,379,14344.693931398417,107,272,0.39338235294117646,6731,83,Male,8598,2.7699999809265137,0,0
6142,5591,1997-01-21,221880,60,3698,C,1997,51062.65117845118,1000.0,75663.4,297,5208.3265993265995,67,230,0.29130434782608694,6749,83,Female,8899,3.390000104904175,0,0
6144,5593,1996-08-09,44376,12,3698,A,1996,63767.881184668986,800.0,149337.2,287,12510.519163763067,106,181,0.585635359116022,6753,64,Male,9045,3.130000114440918,1,0
6147,5602,1997-12-28,177504,48,3698,C,1997,53854.23181818182,14855.3,144177.9,176,10971.897727272728,74,102,0.7254901960784313,6764,82,Male,8402,3.130000114440918,1,0
6150,5622,1994-11-02,83016,12,6918,A,1994,61396.50283687944,700.0,138531.6,564,9293.97340425532,178,386,0.46113989637305697,6789,47,Male,8720,3.7300000190734863,1,0
6151,5628,1995-04-25,225420,60,3757,C,1995,34872.74551282051,200.0,60398.9,312,5273.285256410257,114,198,0.5757575757575758,6798,78,Female,8814,4.760000228881836,0,0
6153,5632,1995-07-25,285600,60,4760,C,1995,58326.114197530864,1100.0,144826.3,324,13871.182098765432,135,189,0.7142857142857143,6803,46,Female,9307,3.8499999046325684,0,0
6157,5650,1995-07-10,98592,24,4108,A,1995,44003.261846153844,900.0,78713.7,325,8049.787692307692,108,217,0.4976958525345622,6829,63,Female,10124,0.5600000023841858,0,0
6168,5698,1998-11-21,99216,36,2756,C,1998,58805.75729166667,300.0,124071.7,96,12985.822916666666,41,55,0.7454545454545455,6892,75,Female,12541,0.28999999165534973,0,0
6169,5700,1995-03-16,103680,60,1728,D,1995,21089.56281690141,-19310.0,46520.1,355,4089.8845070422535,132,223,0.5919282511210763,6895,55,Male,8388,2.4100000858306885,0,1
6173,5724,1997-01-08,232560,48,4845,C,1997,34772.078365384616,200.0,79286.6,416,6668.572115384615,91,325,0.28,6922,87,Female,10045,1.4199999570846558,0,0
6175,5735,1996-02-21,290700,60,4845,D,1996,51040.97909967846,-2825.2,129626.3,311,10037.202572347267,122,189,0.6455026455026455,6936,67,Female,8363,2.5199999809265137,0,1
6178,5742,1995-12-16,232560,48,4845,C,1995,49096.44669421487,600.0,139369.5,242,10160.119834710744,102,140,0.7285714285714285,6946,56,Female,10673,4.75,0,0
6185,5774,1995-11-28,31176,24,1299,A,1995,34693.30936454849,700.0,65769.6,299,5998.297658862876,86,213,0.40375586854460094,6987,58,Male,12541,0.28999999165534973,0,0
6190,5794,1996-05-06,123600,60,2060,C,1996,42105.07938596491,300.0,125562.2,228,8467.90350877193,90,138,0.6521739130434783,7010,59,Male,10177,6.630000114440918,0,0
6196,5837,1997-09-14,177804,36,4939,C,1997,54193.22923976608,800.0,140728.2,171,10473.66081871345,70,101,0.693069306930693,7065,55,Female,9307,3.8499999046325684,0,0
6202,5891,1994-04-18,65184,12,5432,A,1994,69980.94924078092,900.0,159892.0,461,11120.642082429502,153,308,0.4967532467532468,7127,69,Male,8980,1.9500000476837158,1,0
6207,5912,1998-06-23,184620,60,3077,C,1998,34653.98092105263,1100.0,65517.7,152,6947.730263157895,56,96,0.5833333333333334,7150,63,Female,8390,2.2799999713897705,0,0
6210,5927,1994-06-06,87216,48,1817,B,1994,17667.861368209255,-5238.2,47942.0,497,3825.839034205231,221,276,0.8007246376811594,7166,62,Male,9045,3.130000114440918,0,1
6215,5944,1998-06-18,78720,48,1640,C,1998,47229.682727272724,1000.0,68639.7,110,7653.4,38,72,0.5277777777777778,7186,82,Female,8561,0.6499999761581421,1,0
6216,5952,1994-09-30,141240,24,5885,A,1994,63057.74322169059,1000.0,114517.1,627,7795.755980861244,133,494,0.2692307692307692,7195,64,Male,8187,4.829999923706055,1,0
6223,5991,1994-11-03,61056,48,1272,A,1994,33082.86943231441,900.0,57224.3,458,4744.589519650655,125,333,0.37537537537537535,7241,69,Female,8720,3.7300000190734863,0,0
6227,6030,1995-03-04,28248,24,1177,A,1995,60471.66866096866,400.0,124819.0,351,7930.34472934473,131,220,0.5954545454545455,7286,56,Female,9538,1.5099999904632568,1,0
6228,6034,1993-12-01,464520,60,7742,B,1993,37304.93059360731,-5540.7,132074.3,438,10124.618721461187,171,267,0.6404494382022472,7291,86,Female,8909,4.010000228881836,0,1
6229,6040,1994-10-02,11736,24,489,A,1994,34757.88062283737,1100.0,70826.8,578,5615.354671280277,137,441,0.31065759637188206,7299,88,Male,12541,0.28999999165534973,0,0
6232,6051,1994-07-08,276660,36,7685,B,1994,16515.191259640105,-4668.0,34011.6,389,3614.7249357326477,184,205,0.8975609756097561,7311,77,Male,8772,4.690000057220459,0,1
6234,6061,1998-05-28,5148,12,429,C,1998,40463.0496,1000.0,66177.3,125,7555.976,43,82,0.524390243902439,7324,63,Female,12541,0.28999999165534973,0,0
6235,6062,1998-04-19,321360,60,5356,C,1998,53824.36180904523,700.0,116558.7,199,11568.819095477387,63,136,0.4632352941176471,7325,51,Male,8991,1.3899999856948853,1,0
6237,6075,1998-01-06,407952,48,8499,D,1998,14793.123622047244,-1449.6,29696.8,127,3210.496062992126,64,63,1.0158730158730158,7339,52,Female,8402,3.130000114440918,0,1
6239,6083,1997-09-28,360864,48,7518,D,1997,44677.99262672811,-18390.7,138400.6,217,11522.90322580645,93,124,0.75,7348,49,Female,8546,2.950000047683716,0,1
6242,6097,1997-10-22,26208,36,728,C,1997,26819.467647058824,1000.0,45815.7,102,3147.3627450980393,40,62,0.6451612903225806,7366,53,Female,8843,2.819999933242798,0,0
6244,6118,1995-01-08,270648,36,7518,B,1995,44469.699753694586,-5141.4,134501.4,406,7469.6921182266005,186,220,0.8454545454545455,7390,89,Male,12541,0.28999999165534973,0,1
6249,6138,1997-07-30,67608,24,2817,C,1997,23635.150877192984,200.0,54658.1,114,7203.184210526316,47,67,0.7014925373134329,7411,63,Female,9897,1.600000023841858,0,0
6253,6148,1994-11-04,59760,24,2490,A,1994,61879.6069879518,300.0,117397.2,415,7053.108433734939,125,290,0.43103448275862066,7422,68,Male,10673,4.75,1,0
6254,6157,1997-12-28,247920,48,5165,C,1997,59113.629015544044,1000.0,133661.9,193,13654.854922279792,77,116,0.6637931034482759,7434,84,Female,9675,6.429999828338623,1,0
6255,6158,1997-02-08,247920,48,5165,D,1997,48292.65277777778,-1163.6,126697.4,108,9100.287037037036,51,57,0.8947368421052632,7435,69,Female,8110,5.769999980926514,0,1
6272,6226,1994-12-20,398640,60,6644,C,1994,67831.61,400.0,151864.0,400,14447.4375,141,259,0.5444015444015444,7521,66,Female,10673,4.75,0,0
6278,6265,1997-06-10,87360,24,3640,C,1997,55700.91794871795,200.0,134714.0,195,11446.666666666666,70,125,0.56,7567,89,Male,9307,3.8499999046325684,1,0
6279,6273,1994-06-07,87360,24,3640,A,1994,51494.5417721519,200.0,146350.0,395,9052.551898734177,152,243,0.6255144032921811,7576,64,Male,8965,7.079999923706055,1,0
6283,6289,1996-08-11,85632,48,1784,C,1996,63779.84981949458,800.0,156504.1,277,12397.891696750903,115,162,0.7098765432098766,7594,77,Female,9624,1.600000023841858,0,0
6294,6353,1995-02-12,79920,60,1332,C,1995,45863.34217391304,700.0,76931.8,460,6966.815217391304,122,338,0.3609467455621302,7672,73,Male,10787,2.640000104904175,1,0
6296,6358,1996-08-06,270384,48,5633,C,1996,47517.49822064057,700.0,94186.7,281,11342.604982206405,91,190,0.4789473684210526,7678,64,Male,8980,1.9500000476837158,0,0
6297,6363,1994-10-25,17508,12,1459,A,1994,51827.25369318182,900.0,85423.0,352,4674.014204545455,133,219,0.6073059360730594,7683,80,Male,8754,3.8299999237060547,1,0
6302,6397,1996-09-16,181020,60,3017,C,1996,41145.36121673004,500.0,79501.3,263,6750.790874524715,96,167,0.5748502994011976,7723,60,Female,9060,1.7799999713897705,0,0
6303,6400,1996-02-12,72408,24,3017,B,1996,41004.29265734265,-2334.3,107989.0,286,7179.772727272727,92,194,0.4742268041237113,7727,68,Female,8930,3.5199999809265137,0,1
6306,6425,1994-12-20,36684,12,3057,A,1994,26748.788344988345,700.0,50774.2,429,4441.293706293706,149,280,0.5321428571428571,7753,48,Female,10177,6.630000114440918,0,0
6309,6434,1996-11-11,110136,24,4589,A,1996,48573.938016528926,400.0,140542.8,242,10772.809917355371,87,155,0.5612903225806452,7765,68,Female,12541,0.28999999165534973,0,0
6310,6440,1997-06-17,34572,12,2881,A,1997,49355.993749999994,1100.0,141787.0,144,10009.638888888889,58,86,0.6744186046511628,7772,50,Female,12541,0.28999999165534973,0,0
6312,6453,1998-05-17,10944,36,304,C,1998,23046.491071428572,300.0,35827.5,224,1537.732142857143,74,150,0.49333333333333335,7787,75,Male,9675,6.429999828338623,0,0
6313,6461,1997-06-15,150912,36,4192,C,1997,55524.408121827415,700.0,117063.0,197,10003.46192893401,80,117,0.6837606837606838,7796,51,Female,8187,4.829999923706055,1,0
6315,6472,1995-02-06,43164,12,3597,A,1995,59803.193139841685,800.0,120071.4,379,12923.92875989446,120,259,0.46332046332046334,7814,50,Female,8814,4.760000228881836,0,0
6316,6473,1994-05-26,76908,12,6409,B,1994,47046.05897435898,-1056.9,128712.0,468,11656.288461538461,176,292,0.6027397260273972,7815,80,Female,9753,4.639999866485596,0,1
6320,6495,1998-04-28,104964,12,8747,C,1998,38620.02914285714,500.0,67027.5,175,6733.971428571429,64,111,0.5765765765765766,7843,60,Male,8546,2.950000047683716,0,0
6321,6505,1998-10-08,38496,12,3208,C,1998,45673.67083333334,800.0,92238.0,48,7877.375,25,23,1.0869565217391304,7855,62,Female,9920,2.259999990463257,1,0
6322,6510,1997-05-06,76992,24,3208,C,1997,48714.82699386503,900.0,112175.5,163,10888.791411042945,67,96,0.6979166666666666,7862,61,Male,10673,4.75,1,0
6336,6555,1994-03-31,212400,36,5900,A,1994,62367.181566820276,300.0,155810.7,434,9725.760368663594,174,260,0.6692307692307692,7914,60,Female,8965,7.079999923706055,0,0
6338,6592,1997-08-24,390660,60,6511,C,1997,67855.37612612612,300.0,164909.5,222,14850.396396396396,85,137,0.6204379562043796,7959,48,Female,12541,0.28999999165534973,1,0
6342,6609,1995-11-12,60156,36,1671,B,1995,38020.608664259926,-1448.7,159712.8,277,7911.599277978339,87,190,0.45789473684210524,7980,50,Male,8427,1.1200000047683716,0,1
6346,6649,1997-05-22,100260,60,1671,C,1997,52710.2772972973,1000.0,143763.5,185,10850.697297297298,78,107,0.7289719626168224,8030,59,Male,12541,0.28999999165534973,1,0
6350,6678,1997-07-09,294384,48,6133,C,1997,66483.58929889298,1100.0,147777.5,271,15070.520295202952,114,157,0.7261146496815286,8064,60,Female,9897,1.600000023841858,0,0
6353,6686,1997-12-25,116496,24,4854,C,1997,39106.304301075266,600.0,84726.8,186,11442.505376344086,68,118,0.576271186440678,8074,68,Male,8814,4.760000228881836,0,0
6354,6688,1996-10-23,22968,36,638,C,1996,39595.5745967742,1000.0,57999.1,248,2242.766129032258,72,176,0.4090909090909091,8076,76,Female,8427,1.1200000047683716,0,0
6355,6699,1997-09-24,127200,48,2650,C,1997,37993.21527777778,400.0,77514.9,216,6282.4537037037035,85,131,0.648854961832061,8089,61,Male,8867,1.0199999809265137,0,0
6356,6701,1993-12-08,95400,36,2650,A,1993,68573.98807531381,200.0,158343.8,478,13255.02719665272,193,285,0.6771929824561403,8091,55,Male,9307,3.8499999046325684,0,0
6357,6706,1998-07-12,64860,60,1081,C,1998,44128.38212290503,200.0,67060.0,179,3765.217877094972,49,130,0.3769230769230769,8096,47,Female,8965,7.079999923706055,0,0
6358,6715,1995-01-14,137880,60,2298,D,1995,33762.7289276808,-1742.2,78055.7,401,6448.374064837905,163,238,0.6848739495798319,8105,63,Male,8994,3.799999952316284,0,1
6362,6738,1995-10-31,37908,12,3159,A,1995,37687.62717770035,800.0,71122.5,287,7504.18118466899,108,179,0.6033519553072626,8130,50,Female,8544,1.2899999618530273,0,0
6377,6792,1997-03-17,17184,12,1432,A,1997,32329.511067193675,400.0,47760.3,253,3253.6521739130435,70,183,0.3825136612021858,8200,82,Female,12541,0.28999999165534973,0,0
6386,6856,1997-04-30,124344,36,3454,C,1997,32110.672955974842,321.0,103753.3,318,5707.506289308176,91,227,0.4008810572687225,8276,47,Female,9425,1.7200000286102295,0,0
6399,6902,1997-12-21,49320,36,1370,C,1997,28614.33735632184,900.0,49729.2,174,3405.2758620689656,53,121,0.4380165289256198,8333,60,Male,8441,3.450000047683716,0,0
6402,6922,1998-12-06,139488,24,5812,C,1998,47710.02641509434,1100.0,100261.3,106,13318.792452830188,40,66,0.6060606060606061,8356,57,Male,8980,1.9500000476837158,0,0
6403,6924,1995-12-05,194880,48,4060,C,1995,38523.01546666667,300.0,79100.1,375,7820.381333333334,113,262,0.4312977099236641,8359,47,Male,10673,4.75,1,0
6407,6930,1994-05-26,25944,24,1081,A,1994,51962.957183098595,600.0,93628.6,355,9361.050704225352,129,226,0.5707964601769911,8366,66,Female,9832,3.319999933242798,1,0
6415,6950,1997-02-12,475680,48,9910,C,1997,46819.0325,700.0,114953.4,160,8536.0625,61,99,0.6161616161616161,8392,60,Female,9198,3.3299999237060547,1,0
6421,6985,1996-07-25,96768,36,2688,C,1996,59891.275444839855,900.0,144651.5,281,13030.227758007117,108,173,0.6242774566473989,8432,58,Female,8965,7.079999923706055,0,0
6435,7045,1997-06-16,288720,48,6015,C,1997,63156.637857142865,400.0,104826.5,140,13079.764285714286,48,92,0.5217391304347826,8502,83,Male,8541,2.509999990463257,1,0
6436,7049,1998-05-22,495180,60,8253,C,1998,54749.84594594595,600.0,126714.9,74,20231.013513513513,28,46,0.6086956521739131,8506,47,Female,8173,2.7699999809265137,1,0
6437,7052,1997-11-09,63972,36,1777,D,1997,21881.307766990292,-1692.3,48470.1,103,5474.9320388349515,47,56,0.8392857142857143,8510,79,Male,8743,1.8799999952316284,0,1
6442,7082,1998-02-08,194160,48,4045,C,1998,28225.987391304345,900.0,48106.2,230,3258.404347826087,67,163,0.4110429447852761,8548,81,Female,8720,3.7300000190734863,0,0
6450,7099,1998-06-10,234336,48,4882,C,1998,40170.460810810815,1000.0,90490.8,222,8053.7027027027025,58,164,0.35365853658536583,8568,55,Female,12541,0.28999999165534973,0,0
6456,7123,1993-12-09,47016,12,3918,A,1993,54580.025427350425,200.0,157370.6,468,13514.301282051281,190,278,0.6834532374100719,8598,69,Female,8369,1.7899999618530273,0,0
6460,7133,1994-11-06,48672,36,1352,A,1994,18809.97522123894,300.0,33814.5,565,1318.033628318584,159,406,0.3916256157635468,8610,78,Female,8743,1.8799999952316284,0,0
6461,7136,1996-09-19,74124,36,2059,C,1996,56011.87039999999,400.0,159765.9,375,8243.744,100,275,0.36363636363636365,8615,87,Female,8754,3.8299999237060547,0,0
6464,7156,1998-04-16,49488,24,2062,C,1998,44862.43139534884,300.0,82684.4,86,8626.244186046511,39,47,0.8297872340425532,8636,85,Female,8678,5.929999828338623,1,0
6468,7176,1997-11-30,203940,60,3399,C,1997,43179.78108108108,400.0,72580.1,148,8405.756756756757,49,99,0.494949494949495,8661,72,Female,12541,0.28999999165534973,0,0
6469,7180,1998-11-17,99744,24,4156,C,1998,42510.9376146789,700.0,96939.7,109,8691.119266055046,44,65,0.676923076923077,8666,55,Female,9920,2.259999990463257,0,0
6470,7181,1998-05-17,49872,12,4156,C,1998,56330.466780821924,600.0,148302.2,292,6583.414383561644,79,213,0.37089201877934275,8667,59,Female,8909,4.010000228881836,0,0
6471,7184,1996-08-04,155640,24,6485,A,1996,37135.849728260866,500.0,73025.4,368,5551.722826086957,84,284,0.29577464788732394,8670,83,Female,9307,3.8499999046325684,0,0
6474,7190,1995-06-06,63360,60,1056,C,1995,29149.180653266332,700.0,48543.5,398,3120.746231155779,153,245,0.6244897959183674,8677,71,Male,8208,1.8899999856948853,0,0
6486,7240,1998-01-15,152160,60,2536,C,1998,24263.05483870968,500.0,56534.6,186,5782.924731182796,68,118,0.576271186440678,8737,78,Female,8114,2.380000114440918,0,0
6490,7262,1997-02-10,73260,60,1221,C,1997,32550.731382978724,900.0,58294.8,188,5451.425531914893,60,128,0.46875,8764,86,Female,10177,6.630000114440918,0,0
6495,7274,1998-03-12,49044,12,4087,C,1998,37617.56024096385,400.0,105561.0,83,9271.987951807228,33,50,0.66,8777,73,Female,9622,0.44999998807907104,0,0
6499,7401,1994-01-05,80952,24,3373,A,1994,35557.06834381552,1100.0,69178.2,477,6619.534591194969,151,326,0.46319018404907975,9173,81,Male,12541,0.28999999165534973,0,0
6501,7418,1996-04-29,30276,12,2523,B,1996,16119.270053475935,-12204.8,58621.4,374,4210.505347593583,191,183,1.0437158469945356,9196,87,Female,9104,1.5099999904632568,0,1
6502,7424,1997-12-08,30276,12,2523,A,1997,54084.30330882353,900.0,130361.7,272,10876.139705882353,81,191,0.42408376963350786,9202,64,Male,9893,4.090000152587891,0,0
6508,7437,1998-04-19,110736,48,2307,C,1998,32443.4992248062,13026.6,55991.1,129,4453.077519379845,47,82,0.573170731707317,9217,86,Female,8402,3.130000114440918,0,0
6509,7445,1994-03-15,55368,24,2307,A,1994,42557.41772388059,134.3,157941.0,536,8921.996268656716,236,300,0.7866666666666666,9226,87,Female,9624,1.600000023841858,0,0
6512,7454,1994-05-26,63312,48,1319,A,1994,17116.765848214283,500.0,31462.9,448,1560.1026785714287,153,295,0.5186440677966102,9236,70,Female,8930,3.5199999809265137,0,0
6520,7485,1994-03-16,91200,24,3800,A,1994,32851.08184019371,700.0,76736.9,413,7904.256658595642,142,271,0.5239852398523985,9273,71,Female,10446,7.340000152587891,0,0
6526,7523,1995-01-03,288468,36,8013,A,1995,33976.26292428198,600.0,71939.2,383,6097.065274151436,159,224,0.7098214285714286,9316,68,Female,8288,3.7899999618530273,0,0
6534,7542,1997-10-19,590820,60,9847,C,1997,37787.20547945205,300.0,66094.3,219,4997.502283105023,88,131,0.6717557251908397,9340,59,Male,9897,1.600000023841858,0,0
6535,7546,1995-11-02,41952,12,3496,A,1995,34530.79837209303,500.0,71527.0,430,5524.86511627907,106,324,0.3271604938271605,9346,54,Male,9425,1.7200000286102295,0,0
6539,7559,1998-07-11,12792,12,1066,C,1998,34848.19553571429,900.0,53927.4,112,2546.0535714285716,49,63,0.7777777777777778,9362,53,Female,8772,4.690000057220459,0,0
6540,7562,1995-12-31,309600,48,6450,C,1995,66843.52687074829,400.0,130409.3,294,13292.404761904761,97,197,0.49238578680203043,9366,51,Male,8994,3.799999952316284,0,0
6541,7565,1997-08-17,153504,48,3198,C,1997,31094.113004484305,300.0,65101.8,223,6144.206278026906,67,156,0.42948717948717946,9370,51,Male,8444,3.240000009536743,0,0
6544,7594,1997-12-11,130464,48,2718,C,1997,52529.63522012578,1000.0,132087.5,318,7519.911949685535,84,234,0.358974358974359,9403,52,Male,8427,1.1200000047683716,0,0
6545,7606,1995-12-12,191880,60,3198,C,1995,55738.754385964916,400.0,132635.2,399,10194.796992481202,133,266,0.5,9417,77,Male,9104,1.5099999904632568,0,0
6546,7607,1995-03-27,31728,24,1322,A,1995,35035.34351851852,600.0,59168.2,432,4849.349537037037,136,296,0.4594594594594595,9418,76,Male,12541,0.28999999165534973,0,0
6550,7614,1996-05-18,320592,48,6679,C,1996,64040.619217081854,500.0,127567.2,281,14124.341637010677,92,189,0.48677248677248675,9427,56,Female,8544,1.2899999618530273,1,0
6552,7632,1998-01-08,170448,48,3551,C,1998,42767.20566037736,1000.0,73025.1,159,7963.245283018868,55,104,0.5288461538461539,9450,83,Female,9893,4.090000152587891,0,0
6553,7636,1998-01-26,42384,12,3532,C,1998,43882.55517241379,700.0,123072.0,203,6686.916256157636,66,137,0.48175182481751827,9456,85,Female,9317,6.489999771118164,0,0
6554,7637,1997-01-29,390096,48,8127,C,1997,47099.96863905326,900.0,90451.7,169,8578.662721893492,61,108,0.5648148148148148,9457,48,Male,8369,1.7899999618530273,1,0
6562,7674,1997-03-21,94488,24,3937,C,1997,61326.266147859926,800.0,131825.0,257,10918.338521400778,87,170,0.5117647058823529,9505,68,Male,12541,0.28999999165534973,0,0
6568,7713,1998-02-25,220440,60,3674,C,1998,37892.06462585034,600.0,106608.5,147,8564.931972789116,60,87,0.6896551724137931,9546,71,Female,8187,4.829999923706055,0,0
6569,7721,1998-05-28,45456,12,3788,C,1998,43233.856250000004,1000.0,80996.4,96,8915.979166666666,37,59,0.6271186440677966,9555,79,Female,8598,2.7699999809265137,1,0
6571,7733,1998-05-12,140064,24,5836,C,1998,67326.55130890053,200.0,116825.8,191,14125.272251308901,62,129,0.4806201550387597,9569,76,Female,8402,3.130000114440918,1,0
6574,7745,1997-12-20,77544,36,2154,C,1997,45721.82951807229,700.0,129844.3,166,12048.33734939759,63,103,0.6116504854368932,9582,84,Female,8507,1.6699999570846558,1,0
6577,7753,1994-03-11,51696,24,2154,A,1994,58669.43534136546,600.0,159122.3,498,12692.387550200803,196,302,0.6490066225165563,9593,58,Female,10673,4.75,1,0
6578,7765,1995-12-11,27984,12,2332,A,1995,42257.60584615385,500.0,119101.3,325,9245.2,127,198,0.6414141414141414,9606,77,Male,8363,2.5199999809265137,0,0
6580,7769,1994-05-22,196080,48,4085,A,1994,63866.34686774942,900.0,149946.9,431,12391.088167053364,175,256,0.68359375,9611,68,Male,8624,1.7899999618530273,0,0
6585,7795,1996-10-29,372120,60,6202,C,1996,65680.42711864406,500.0,145882.2,354,14115.847457627118,141,213,0.6619718309859155,9641,81,Male,9624,1.600000023841858,1,0
6589,7815,1996-01-01,189696,24,7904,A,1996,47215.175,700.0,129117.5,412,7579.757281553398,116,296,0.3918918918918919,9663,81,Male,8402,3.130000114440918,0,0
6591,7819,1995-02-02,20832,48,434,C,1995,20470.67033898305,500.0,41997.9,590,2201.2067796610168,147,443,0.33182844243792325,9670,78,Male,8965,7.079999923706055,0,0
6594,7824,1994-09-28,189696,24,7904,B,1994,36208.32700296736,-2631.0,124556.8,337,10063.008902077152,111,226,0.4911504424778761,9675,56,Female,8441,3.450000047683716,0,1
6596,7844,1994-06-25,91584,24,3816,A,1994,47958.051373626375,1000.0,98935.3,364,11556.607142857143,124,240,0.5166666666666667,9702,75,Female,8705,5.75,0,0
6598,7857,1995-01-18,68112,12,5676,A,1995,53177.41211072664,300.0,119871.2,578,9250.702422145328,133,445,0.298876404494382,9715,49,Female,8867,1.0199999809265137,0,0
6599,7859,1996-11-19,72120,12,6010,A,1996,76082.70503875968,1000.0,146957.6,258,13390.457364341086,91,167,0.5449101796407185,9717,74,Female,8363,2.5199999809265137,1,0
6600,7861,1995-10-08,21852,36,607,A,1995,56376.07475728155,700.0,91428.5,412,4191.699029126214,93,319,0.29153605015673983,9721,72,Male,9675,6.429999828338623,1,0
6605,7890,1997-10-14,79344,48,1653,C,1997,29726.293103448275,300.0,59169.7,203,3001.753694581281,89,114,0.7807017543859649,9755,75,Female,8624,1.7899999618530273,0,0
6607,7894,1997-10-21,153144,36,4254,C,1997,54660.998581560285,300.0,133011.5,282,10188.095744680852,90,192,0.46875,9760,57,Male,8561,0.6499999761581421,1,0
6612,7907,1997-08-31,97392,12,8116,A,1997,55098.94623115578,200.0,145666.4,199,10310.62311557789,78,121,0.6446280991735537,9775,66,Male,10177,6.630000114440918,0,0
6613,7926,1996-09-22,84120,24,3505,A,1996,50958.83227513228,900.0,159343.3,189,12320.814814814816,79,110,0.7181818181818181,9798,76,Female,8173,2.7699999809265137,0,0
6621,7957,1997-06-14,42900,12,3575,A,1997,54568.40699708455,500.0,155065.5,343,10593.236151603498,118,225,0.5244444444444445,9833,62,Male,8541,2.509999990463257,1,0
6624,7965,1994-09-30,71460,12,5955,A,1994,40288.636296296296,200.0,116015.2,405,8276.466666666667,153,252,0.6071428571428571,9844,81,Male,8743,1.8799999952316284,0,0
6625,7966,1997-09-07,473280,60,7888,D,1997,45282.350909090914,-1154.8,131640.8,165,8481.260606060607,79,86,0.9186046511627907,9846,59,Female,9897,1.600000023841858,0,1
6632,7990,1998-04-23,144960,48,3020,C,1998,67597.88867924528,700.0,144853.8,212,13569.306603773584,84,128,0.65625,9872,59,Female,8899,3.390000104904175,0,0
6633,7997,1998-02-05,160656,24,6694,C,1998,52909.35758928571,400.0,173151.0,224,12462.59375,87,137,0.635036496350365,9880,56,Female,10124,0.5600000023841858,0,0
